Show Date,Show Location,Corp Name,General Effect - TOT,General Effect - TOT_rank,Visual - TOT,Visual - TOT_rank,Music - TOT,Music - TOT_rank,Sub Total,Sub Total_rank,Total,Total_rank
"June 21, 2015","Sacramento, CA",Santa Clara Vanguard,29.300,2,21.850,2,22.200,2,73.350,2,73.350,2
"June 21, 2015","Sacramento, CA",Phantom Regiment,27.600,3,20.150,3,20.550,3,68.300,3,68.300,3
"June 21, 2015","Sacramento, CA",Blue Knights,27.200,4,19.350,4,20.300,4,66.850,4,66.850,4
"June 21, 2015","Sacramento, CA",Pacific Crest,24.600,5,16.550,5,18.400,5,59.550,5,59.550,5
"June 21, 2015","Sacramento, CA",Mandarins,24.600,5,15.550,6,18.050,6,58.200,6,58.200,6
"June 20, 2015","Stanford, CA",Blue Devils,29.700,1,21.600,1,22.150,1,73.450,1,73.450,1
"June 20, 2015","Stanford, CA",Santa Clara Vanguard,29.000,2,21.150,2,21.750,2,71.900,2,71.900,2
"June 20, 2015","Stanford, CA",Phantom Regiment,27.100,3,20.200,3,20.750,3,68.050,3,68.050,3
"June 20, 2015","Stanford, CA",Blue Knights,26.700,4,19.350,4,20.350,4,66.400,4,66.400,4
"June 20, 2015","Stanford, CA",Pacific Crest,25.200,5,17.950,5,17.850,5,61.000,5,61.000,5
"June 20, 2015","Stanford, CA",Mandarins,24.800,6,17.450,6,17.600,6,59.850,6,59.850,6
"June 20, 2015","Akron, OH",Bluecoats,29.600,2,21.650,1,22.000,1,73.250,1,73.250,1
"June 20, 2015","Akron, OH",The Cadets,29.900,1,21.400,2,21.850,2,73.150,2,73.150,2
"June 20, 2015","Akron, OH",Carolina Crown,28.700,3,21.200,3,21.650,3,71.550,3,71.550,3
"June 20, 2015","Akron, OH",The Cavaliers,26.200,4,19.700,4,20.850,4,66.750,4,66.750,4
"June 20, 2015","Akron, OH",Blue Stars,25.600,5,18.950,5,20.100,5,64.650,5,64.650,5
"June 20, 2015","Akron, OH",Boston Crusaders,23.400,7,18.400,6,18.800,6,60.600,6,60.600,6
"June 20, 2015","Akron, OH",Troopers,23.600,6,17.200,7,18.600,7,59.400,7,59.400,7
"June 19, 2015","Clovis, CA",Blue Devils,28.800,1,21.800,1,21.600,1,72.200,1,72.200,1
"June 19, 2015","Clovis, CA",Santa Clara Vanguard,28.100,2,21.250,2,21.250,2,70.600,2,70.600,2
"June 19, 2015","Clovis, CA",Phantom Regiment,26.100,3,20.350,3,20.500,3,66.950,3,66.950,3
"June 19, 2015","Clovis, CA",Blue Knights,25.800,4,19.400,4,20.200,4,65.400,4,65.400,4
"June 19, 2015","Clovis, CA",Pacific Crest,23.000,5,17.400,5,17.800,6,58.200,5,58.200,5
"June 19, 2015","Clovis, CA",Mandarins,22.200,6,15.550,6,18.000,5,55.750,6,55.750,6
"June 17, 2015","Indianapolis, IN",The Cadets,28.700,1,20.500,3,20.650,1,69.850,1,69.850,1
"June 17, 2015","Indianapolis, IN",Bluecoats,27.500,2,20.650,2,20.100,2,68.250,2,68.250,2
"June 17, 2015","Indianapolis, IN",Carolina Crown,27.300,3,20.750,1,20.050,3,68.100,3,68.100,3
"June 17, 2015","Indianapolis, IN",The Cavaliers,25.600,4,18.250,6,19.250,4,63.100,4,63.100,4
"June 17, 2015","Indianapolis, IN",Madison Scouts,24.000,5,18.450,4,19.050,5,61.500,5,61.500,5
"June 17, 2015","Indianapolis, IN",Blue Stars,23.700,6,18.350,5,18.900,6,60.950,6,60.950,6
"August 9, 2014","Indianapolis, IN",Blue Devils,40.000,1,30.000,1,29.650,1,99.650,1,99.650,1
"August 9, 2014","Indianapolis, IN",Bluecoats,39.100,2,29.050,3,29.025,2,97.175,2,97.175,2
"August 9, 2014","Indianapolis, IN",The Cadets,38.700,3,29.250,2,28.925,3,96.875,3,96.875,3
"August 9, 2014","Indianapolis, IN",Santa Clara Vanguard,38.600,4,28.650,5,28.825,4,96.075,4,96.075,4
"August 9, 2014","Indianapolis, IN",Carolina Crown,38.000,5,28.900,4,28.775,5,95.675,5,95.675,5
"August 9, 2014","Indianapolis, IN",The Cavaliers,37.400,6,28.000,6,28.275,6,93.675,6,93.675,6
"August 9, 2014","Indianapolis, IN",Phantom Regiment,36.650,8,27.250,7,27.525,8,91.425,7,91.425,7
"August 9, 2014","Indianapolis, IN",Blue Knights,36.750,7,26.600,10,27.800,7,91.150,8,91.150,8
"August 9, 2014","Indianapolis, IN",Blue Stars,35.500,9,27.200,8,26.900,9,89.600,9,89.600,9
"August 9, 2014","Indianapolis, IN",Boston Crusaders,35.150,10,27.100,9,26.700,11,88.950,10,88.950,10
"August 9, 2014","Indianapolis, IN",Madison Scouts,35.100,11,25.700,11,26.775,10,87.575,11,87.575,11
"August 9, 2014","Indianapolis, IN",Crossmen,34.550,12,25.600,12,26.075,12,86.225,12,86.225,12
"August 8, 2014","Indianapolis, IN",Blue Devils,39.700,1,29.850,1,29.400,1,98.950,1,98.950,1
"August 8, 2014","Indianapolis, IN",The Cadets,38.650,3,29.150,2,28.900,2,96.700,2,96.700,2
"August 8, 2014","Indianapolis, IN",Bluecoats,38.750,2,28.900,3,28.900,2,96.550,3,96.550,3
"August 8, 2014","Indianapolis, IN",Santa Clara Vanguard,38.500,4,28.650,5,28.500,5,95.650,4,95.650,4
"August 8, 2014","Indianapolis, IN",Carolina Crown,37.700,5,28.900,3,28.700,4,95.300,5,95.300,5
"August 8, 2014","Indianapolis, IN",The Cavaliers,37.300,6,27.900,6,28.075,6,93.275,6,93.275,6
"August 8, 2014","Indianapolis, IN",Blue Knights,36.900,7,27.400,8,27.525,8,91.825,7,91.825,7
"August 8, 2014","Indianapolis, IN",Phantom Regiment,36.150,8,27.600,7,27.800,7,91.550,8,91.550,8
"August 8, 2014","Indianapolis, IN",Blue Stars,35.650,9,27.000,9,26.575,11,89.225,9,89.225,9
"August 8, 2014","Indianapolis, IN",Boston Crusaders,35.550,10,26.650,10,26.850,9,89.050,10,89.050,10
"August 8, 2014","Indianapolis, IN",Madison Scouts,34.500,11,26.550,11,26.600,10,87.650,11,87.650,11
"August 8, 2014","Indianapolis, IN",Crossmen,34.450,12,26.050,13,25.950,12,86.450,12,85.450,12
"August 8, 2014","Indianapolis, IN",Colts,34.050,13,26.350,12,24.950,15,85.350,13,85.350,13
"August 8, 2014","Indianapolis, IN",Troopers,33.550,14,25.300,14,25.925,13,84.775,14,84.775,14
"August 8, 2014","Indianapolis, IN",Blue Devils B,32.800,15,25.050,15,24.475,18,82.325,15,82.325,15
"August 8, 2014","Indianapolis, IN",The Academy,32.650,16,24.300,17,24.925,16,81.875,16,81.875,16
"August 8, 2014","Indianapolis, IN",Spirit of Atlanta,32.050,17,24.250,18,25.250,14,81.550,17,81.550,17
"August 8, 2014","Indianapolis, IN",Vanguard Cadets,32.050,17,24.800,16,23.350,21,80.200,18,80.200,18
"August 8, 2014","Indianapolis, IN",Oregon Crusaders,31.900,19,23.650,21,24.550,17,80.100,19,80.100,19
"August 8, 2014","Indianapolis, IN",Pacific Crest,31.450,20,23.700,20,23.750,19,78.900,20,78.900,20
"August 8, 2014","Indianapolis, IN",Mandarins,30.850,21,23.850,19,23.450,20,78.150,21,78.150,21
"August 8, 2014","Indianapolis, IN",Jersey Surf,30.000,22,23.200,23,22.600,22,75.800,22,75.800,22
"August 8, 2014","Indianapolis, IN",Genesis,29.750,23,22.150,24,22.175,23,74.075,23,74.075,23
"August 8, 2014","Indianapolis, IN",Spartans,28.900,24,23.300,22,21.850,25,74.050,24,74.050,24
"August 8, 2014","Indianapolis, IN",7th Regiment,28.250,25,21.350,25,21.875,24,71.475,25,71.475,25
"August 7, 2014","Indianapolis, IN",Blue Devils,39.300,1,29.850,1,29.400,1,98.550,1,98.550,1
"August 7, 2014","Indianapolis, IN",The Cadets,38.700,2,29.400,2,28.825,3,96.925,2,96.925,2
"August 7, 2014","Indianapolis, IN",Bluecoats,38.100,3,28.750,3,28.950,2,95.800,3,95.800,3
"August 7, 2014","Indianapolis, IN",Santa Clara Vanguard,38.050,4,28.750,3,28.650,5,95.450,4,95.450,4
"August 7, 2014","Indianapolis, IN",Carolina Crown,37.600,5,28.400,5,28.750,4,94.750,5,94.750,5
"August 7, 2014","Indianapolis, IN",The Cavaliers,37.300,6,28.150,6,28.150,6,93.600,6,93.600,6
"August 7, 2014","Indianapolis, IN",Blue Knights,36.500,7,27.500,7,27.650,7,91.650,7,91.650,7
"August 7, 2014","Indianapolis, IN",Phantom Regiment,36.350,8,27.100,8,27.575,8,91.025,8,91.025,8
"August 7, 2014","Indianapolis, IN",Blue Stars,35.300,9,27.050,9,27.025,9,89.375,9,89.375,9
"August 7, 2014","Indianapolis, IN",Boston Crusaders,35.200,11,26.900,10,27.025,9,89.125,10,89.125,10
"August 7, 2014","Indianapolis, IN",Madison Scouts,35.300,9,26.350,11,26.775,11,88.425,11,88.425,11
"August 7, 2014","Indianapolis, IN",Crossmen,34.300,12,25.750,12,26.200,12,86.250,12,86.250,12
"August 7, 2014","Indianapolis, IN",Colts,34.000,13,25.700,13,25.025,17,84.725,13,84.725,13
"August 7, 2014","Indianapolis, IN",Troopers,33.550,14,25.500,14,25.550,13,84.600,14,84.600,14
"August 7, 2014","Indianapolis, IN",Spirit of Atlanta,32.100,16,24.750,16,25.450,14,82.300,15,82.300,15
"August 7, 2014","Indianapolis, IN",The Academy,32.150,15,24.400,17,25.325,15,81.875,16,81.875,16
"August 7, 2014","Indianapolis, IN",Oregon Crusaders,31.700,18,24.100,20,25.250,16,81.050,17,81.050,17
"August 7, 2014","Indianapolis, IN",Blue Devils B,31.800,17,24.850,15,24.150,19,80.800,18,80.800,18
"August 7, 2014","Indianapolis, IN",Pacific Crest,30.700,20,24.150,19,24.525,18,79.375,19,79.375,19
"August 7, 2014","Indianapolis, IN",Vanguard Cadets,31.300,19,24.400,17,23.600,21,79.300,20,79.300,20
"August 7, 2014","Indianapolis, IN",Mandarins,30.550,21,23.250,23,23.950,20,77.750,21,77.750,21
"August 7, 2014","Indianapolis, IN",Jersey Surf,29.600,22,22.800,24,23.150,22,75.550,22,75.550,22
"August 7, 2014","Indianapolis, IN",Genesis,28.950,23,23.500,22,22.725,23,75.175,23,75.175,23
"August 7, 2014","Indianapolis, IN",Spartans,28.050,24,23.950,21,22.425,26,74.425,24,74.425,24
"August 7, 2014","Indianapolis, IN",7th Regiment,27.200,28,22.500,26,22.650,24,72.350,25,72.350,25
"August 7, 2014","Indianapolis, IN",Seattle Cascades,27.850,25,21.850,29,22.550,25,72.250,26,72.250,26
"August 7, 2014","Indianapolis, IN",Music City,27.700,26,22.400,27,21.475,30,71.575,27,71.575,27
"August 7, 2014","Indianapolis, IN",Gold,26.750,29,22.800,24,21.700,28,71.250,28,71.250,28
"August 7, 2014","Indianapolis, IN",Legends,27.250,27,21.950,28,21.800,27,71.000,29,71.000,29
"August 7, 2014","Indianapolis, IN",Pioneer,26.350,30,20.950,31,21.550,29,68.850,30,68.850,30
"August 7, 2014","Indianapolis, IN",Raiders,25.250,31,21.150,30,19.850,31,66.250,31,66.250,31
"August 7, 2014","Indianapolis, IN",Colt Cadets,23.900,32,20.450,32,18.800,32,63.150,32,63.150,32
"August 7, 2014","Indianapolis, IN",Coastal Surge,23.150,33,19.100,33,18.375,33,60.625,33,60.625,33
"August 7, 2014","Indianapolis, IN",Les Stentors,21.700,34,18.550,34,17.175,35,57.425,34,57.425,34
"August 7, 2014","Indianapolis, IN",Racine Scouts,21.050,35,17.200,35,17.350,34,55.600,35,55.600,35
"August 7, 2014","Indianapolis, IN",Blue Saints,19.850,36,15.950,36,15.450,36,51.250,36,51.250,36
"August 7, 2014","Indianapolis, IN",Patria,18.000,37,14.550,37,13.825,37,46.375,37,46.375,37
"August 4, 2014","Massillon, OH",The Cadets,38.400,1,28.950,1,28.750,2,96.100,1,96.100,1
"August 4, 2014","Massillon, OH",Bluecoats,38.400,1,28.000,4,28.900,1,95.300,2,95.300,2
"August 4, 2014","Massillon, OH",Santa Clara Vanguard,37.900,3,28.450,2,28.400,4,94.750,3,94.750,3
"August 4, 2014","Massillon, OH",Carolina Crown,37.300,4,28.100,3,28.700,3,94.100,4,94.100,4
"August 4, 2014","Massillon, OH",Phantom Regiment,36.300,5,26.950,5,27.600,5,90.850,5,90.850,5
"August 4, 2014","Massillon, OH",Boston Crusaders,35.000,6,26.400,6,26.550,6,87.950,6,87.950,6
"August 4, 2014","Massillon, OH",Crossmen,34.100,7,25.400,7,25.800,7,85.300,7,85.300,7
"August 4, 2014","Centerville, OH",The Cavaliers,37.200,1,27.450,1,27.350,1,92.000,1,92.000,1
"August 4, 2014","Centerville, OH",Blue Knights,37.000,2,26.550,2,26.850,2,90.400,2,90.400,2
"August 4, 2014","Centerville, OH",Blue Stars,35.900,3,26.550,2,26.250,3,88.700,3,88.700,3
"August 4, 2014","Centerville, OH",Colts,34.500,4,25.650,4,25.200,4,85.350,4,85.350,4
"August 4, 2014","Centerville, OH",Oregon Crusaders,33.200,5,24.150,7,24.750,6,82.100,5,82.100,5
"August 4, 2014","Centerville, OH",The Academy,33.200,5,24.350,6,24.150,7,81.700,6,81.700,6
"August 4, 2014","Centerville, OH",Spirit of Atlanta,32.100,7,24.450,5,25.000,5,81.550,7,81.550,7
"August 4, 2014","Centerville, OH",Pacific Crest,31.800,8,23.500,8,23.850,8,79.150,8,79.150,8
"August 4, 2014","Centerville, OH",Jersey Surf,30.900,9,23.000,9,23.150,9,77.050,9,77.050,9
"August 3, 2014","Pittsburgh, PA",Phantom Regiment,36.300,2,26.700,2,27.750,1,90.750,1,90.750,1
"August 3, 2014","Pittsburgh, PA",Blue Knights,36.400,1,26.000,4,27.400,2,89.800,2,89.800,2
"August 3, 2014","Pittsburgh, PA",Boston Crusaders,34.600,4,26.750,1,26.400,3,87.750,3,87.750,3
"August 3, 2014","Pittsburgh, PA",Blue Stars,34.900,3,26.250,3,26.000,4,87.150,4,87.150,4
"August 3, 2014","Pittsburgh, PA",Colts,33.300,5,25.050,5,23.900,5,82.250,5,82.250,5
"August 3, 2014","Pittsburgh, PA",Pacific Crest,31.500,6,23.200,6,23.500,6,78.200,6,78.200,6
"August 3, 2014","Pittsburgh, PA",Mandarins,30.800,7,22.350,7,23.250,7,76.400,7,76.400,7
"August 3, 2014","Pittsburgh, PA",Seattle Cascades,29.000,8,21.350,8,21.350,8,71.700,8,71.700,8
"August 3, 2014","Buffalo, NY",Blue Devils,39.400,1,29.100,1,29.050,1,97.550,1,97.550,1
"August 3, 2014","Buffalo, NY",The Cadets,38.800,2,28.450,2,28.650,2,95.900,2,95.900,2
"August 3, 2014","Buffalo, NY",Bluecoats,38.500,3,28.400,3,28.300,4,95.200,3,95.200,3
"August 3, 2014","Buffalo, NY",Carolina Crown,38.500,3,28.100,4,28.550,3,95.150,4,95.150,4
"August 3, 2014","Buffalo, NY",Santa Clara Vanguard,37.800,5,28.100,4,28.150,5,94.050,5,94.050,5
"August 3, 2014","Buffalo, NY",The Cavaliers,37.700,6,27.050,6,27.350,6,92.100,6,92.100,6
"August 3, 2014","Buffalo, NY",Troopers,34.100,7,24.850,7,25.250,7,84.200,7,84.200,7
"August 2, 2014","Allentown, PA",The Cadets,38.050,2,28.600,1,28.500,2,95.150,1,95.150,1
"August 2, 2014","Allentown, PA",Bluecoats,38.200,1,28.150,2,28.550,1,94.900,2,94.900,2
"August 2, 2014","Allentown, PA",Carolina Crown,37.400,3,28.000,3,28.025,3,93.425,3,93.425,3
"August 2, 2014","Allentown, PA",The Cavaliers,36.900,4,27.400,4,27.675,4,91.975,4,91.975,4
"August 2, 2014","Allentown, PA",Madison Scouts,34.850,5,25.800,6,26.250,5,86.900,5,86.900,5
"August 2, 2014","Allentown, PA",Crossmen,34.150,6,25.850,5,25.425,6,85.425,6,85.425,6
"August 2, 2014","Allentown, PA",Troopers,33.650,7,25.150,7,25.000,7,83.800,7,83.800,7
"August 2, 2014","Allentown, PA",Spirit of Atlanta,32.400,8,23.700,9,24.650,8,80.750,8,80.750,8
"August 2, 2014","Allentown, PA",The Academy,31.600,9,24.050,8,24.175,9,79.825,9,79.825,9
"August 2, 2014","Allentown, PA",Mandarins,30.650,10,22.450,10,22.875,10,75.975,10,75.975,10
"August 2, 2014","Allentown, PA",Jersey Surf,30.550,11,22.450,10,22.000,11,75.000,11,75.000,11
"August 1, 2014","Allentown, PA",Blue Devils,38.850,1,29.100,1,28.875,1,96.825,1,96.825,1
"August 1, 2014","Allentown, PA",Santa Clara Vanguard,37.800,2,28.250,2,28.025,2,94.075,2,94.075,2
"August 1, 2014","Allentown, PA",Phantom Regiment,35.950,4,26.700,3,27.100,3,89.750,3,89.750,3
"August 1, 2014","Allentown, PA",Blue Knights,36.200,3,26.350,5,27.050,4,89.600,4,89.600,4
"August 1, 2014","Allentown, PA",Boston Crusaders,34.900,5,26.600,4,26.325,5,87.825,5,87.825,5
"August 1, 2014","Allentown, PA",Blue Stars,34.550,6,26.250,6,26.000,6,86.800,6,86.800,6
"August 1, 2014","Allentown, PA",Colts,33.250,7,25.050,7,23.875,8,82.175,7,82.175,7
"August 1, 2014","Allentown, PA",Oregon Crusaders,31.650,8,22.550,9,24.175,7,78.375,8,78.375,8
"August 1, 2014","Allentown, PA",Pacific Crest,30.950,9,23.200,8,23.200,9,77.350,9,77.350,9
"August 1, 2014","Allentown, PA",Seattle Cascades,28.800,10,21.500,10,21.450,10,71.750,10,71.750,10
"August 1, 2014","Allentown, PA",Pioneer,27.200,11,20.300,11,20.600,11,68.100,11,68.100,11
"July 31, 2014","Quincy, MA",Boston Crusaders,33.900,2,26.500,1,26.800,1,87.200,1,87.200,1
"July 31, 2014","Quincy, MA",Madison Scouts,34.600,1,26.100,2,26.300,2,87.000,2,87.000,2
"July 31, 2014","Quincy, MA",Crossmen,33.000,3,25.500,3,25.750,3,84.250,3,84.250,3
"July 31, 2014","Quincy, MA",Troopers,32.400,4,24.750,4,25.150,4,82.300,4,82.300,4
"July 31, 2014","Quincy, MA",Jersey Surf,30.300,5,22.900,5,22.950,5,76.150,5,76.150,5
"July 31, 2014","Piscataway, NJ",Blue Devils,39.000,1,29.050,1,28.850,1,96.900,1,96.900,1
"July 31, 2014","Piscataway, NJ",The Cadets,37.900,2,28.450,2,28.250,3,94.600,2,94.600,2
"July 31, 2014","Piscataway, NJ",Bluecoats,37.800,3,27.650,4,28.400,2,93.850,3,93.850,3
"July 31, 2014","Piscataway, NJ",Santa Clara Vanguard,37.500,4,27.600,5,28.000,4,93.100,4,93.100,4
"July 31, 2014","Piscataway, NJ",Carolina Crown,37.000,6,27.750,3,27.850,5,92.600,5,92.600,5
"July 31, 2014","Piscataway, NJ",The Cavaliers,37.100,5,27.250,6,27.650,6,92.000,6,92.000,6
"July 31, 2014","Piscataway, NJ",Phantom Regiment,36.100,7,26.800,7,27.100,7,90.000,7,90.000,7
"July 30, 2014","West Chester, PA",The Cadets,37.800,1,28.700,1,28.450,1,94.950,1,94.950,1
"July 30, 2014","West Chester, PA",Bluecoats,37.600,2,28.250,2,28.200,2,94.050,2,94.050,2
"July 30, 2014","West Chester, PA",Carolina Crown,37.100,3,28.200,3,28.100,3,93.400,3,93.400,3
"July 30, 2014","West Chester, PA",The Cavaliers,36.900,4,27.500,4,27.800,4,92.200,4,92.200,4
"July 30, 2014","West Chester, PA",Blue Stars,34.500,5,26.400,5,25.900,5,86.800,5,86.800,5
"July 30, 2014","West Chester, PA",Crossmen,33.200,6,24.900,6,25.050,7,83.150,6,83.150,6
"July 30, 2014","West Chester, PA",Spirit of Atlanta,32.000,8,23.800,8,25.100,6,80.900,7,80.900,7
"July 30, 2014","West Chester, PA",Colts,32.700,7,24.100,7,24.100,8,80.900,7,80.900,7
"July 30, 2014","West Chester, PA",Jersey Surf,29.500,9,22.000,9,22.850,9,74.350,9,74.350,9
"July 29, 2014","Erie, PA",Blue Knights,36.200,1,27.250,1,26.800,1,90.250,1,90.250,1
"July 29, 2014","Erie, PA",Madison Scouts,34.300,2,26.350,2,26.500,2,87.150,2,87.150,2
"July 29, 2014","Erie, PA",Troopers,33.600,3,24.700,3,24.850,3,83.150,3,83.150,3
"July 29, 2014","Erie, PA",Oregon Crusaders,31.900,4,23.700,4,23.750,4,79.350,4,79.350,4
"July 29, 2014","Erie, PA",Pacific Crest,31.700,5,23.150,6,23.500,5,78.350,5,78.350,5
"July 29, 2014","Erie, PA",Mandarins,30.900,6,23.600,5,23.000,6,77.500,6,77.500,6
"July 29, 2014","Erie, PA",Jersey Surf,29.700,7,22.750,7,22.350,7,74.800,7,74.800,7
"July 29, 2014","Erie, PA",Seattle Cascades,28.700,8,21.600,8,21.600,8,71.900,8,71.900,8
"July 29, 2014","Salem, VA",Blue Devils,38.300,1,28.800,1,28.250,1,95.350,1,95.350,1
"July 29, 2014","Salem, VA",Carolina Crown,37.000,2,27.800,2,27.750,2,92.550,2,92.550,2
"July 29, 2014","Salem, VA",The Cavaliers,36.500,3,27.100,3,27.500,3,91.100,3,91.100,3
"July 29, 2014","Salem, VA",Blue Stars,34.500,4,26.550,4,25.800,4,86.850,4,86.850,4
"July 29, 2014","Salem, VA",Colts,33.000,5,24.850,5,24.350,5,82.200,5,82.200,5
"July 29, 2014","Salem, VA",The Academy,31.600,6,23.050,6,24.000,6,78.650,6,78.650,6
"July 29, 2014","Salem, VA",Pioneer,27.400,7,20.700,7,21.050,7,69.150,7,69.150,7
"July 28, 2014","Charleston, WV",Bluecoats,38.000,1,28.400,1,27.850,1,94.250,1,94.250,1
"July 28, 2014","Charleston, WV",Phantom Regiment,35.700,2,26.000,3,26.550,2,88.250,2,88.250,2
"July 28, 2014","Charleston, WV",Boston Crusaders,35.100,3,26.700,2,25.700,3,87.500,3,87.500,3
"July 28, 2014","Charleston, WV",Crossmen,33.900,4,25.250,4,24.550,4,83.700,4,83.700,4
"July 28, 2014","Charleston, WV",Spirit of Atlanta,32.800,5,23.650,5,24.000,5,80.450,5,80.450,5
"July 28, 2014","Charleston, WV",Oregon Crusaders,31.900,6,23.100,6,23.350,6,78.350,6,78.350,6
"July 28, 2014","Charleston, WV",Mandarins,30.900,7,22.500,7,22.550,7,75.950,7,75.950,7
"July 28, 2014","Dublin, OH",Santa Clara Vanguard,37.200,1,27.950,1,27.700,1,92.850,1,92.850,1
"July 28, 2014","Dublin, OH",Blue Knights,35.900,2,26.800,2,26.400,2,89.100,2,89.100,2
"July 28, 2014","Dublin, OH",Madison Scouts,34.100,3,25.850,3,25.650,3,85.600,3,85.600,3
"July 28, 2014","Dublin, OH",Troopers,33.100,4,24.500,4,24.700,4,82.300,4,82.300,4
"July 28, 2014","Dublin, OH",Pacific Crest,30.900,5,23.300,5,22.950,5,77.150,5,77.150,5
"July 28, 2014","Dublin, OH",Jersey Surf,29.300,6,22.700,6,21.600,6,73.600,6,73.600,6
"July 28, 2014","Dublin, OH",Seattle Cascades,28.200,7,21.050,7,21.150,7,70.400,7,70.400,7
"July 27, 2014","Charlotte, NC",Blue Devils,38.800,1,28.450,1,28.000,1,95.250,1,95.250,1
"July 27, 2014","Charlotte, NC",The Cadets,38.000,2,27.950,2,27.800,2,93.750,2,93.750,2
"July 27, 2014","Charlotte, NC",Carolina Crown,37.800,3,27.600,3,27.550,4,92.950,3,92.950,3
"July 27, 2014","Charlotte, NC",Santa Clara Vanguard,37.400,4,27.300,4,27.700,3,92.400,4,92.400,4
"July 27, 2014","Charlotte, NC",The Cavaliers,36.500,5,26.150,5,27.100,5,89.750,5,89.750,5
"July 27, 2014","Charlotte, NC",Phantom Regiment,35.300,6,26.000,6,26.600,6,87.900,6,87.900,6
"July 27, 2014","Charlotte, NC",Spirit of Atlanta,32.400,7,23.450,7,24.500,7,80.350,7,80.350,7
"July 26, 2014","Atlanta, GA",Blue Devils,38.300,1,28.800,1,28.000,1,95.100,1,95.100,1
"July 26, 2014","Atlanta, GA",The Cadets,37.400,2,28.500,2,27.800,2,93.700,2,93.700,2
"July 26, 2014","Atlanta, GA",Bluecoats,37.300,3,27.950,4,27.700,3,92.950,3,92.950,3
"July 26, 2014","Atlanta, GA",Carolina Crown,37.100,4,28.000,3,27.550,5,92.650,4,92.650,4
"July 26, 2014","Atlanta, GA",Santa Clara Vanguard,36.700,5,27.550,5,27.575,4,91.825,5,91.825,5
"July 26, 2014","Atlanta, GA",The Cavaliers,36.100,6,26.400,7,27.150,6,89.650,6,89.650,6
"July 26, 2014","Atlanta, GA",Blue Knights,35.500,7,26.600,6,26.500,8,88.600,7,88.600,7
"July 26, 2014","Atlanta, GA",Phantom Regiment,35.000,8,26.000,10,26.625,7,87.625,8,87.625,8
"July 26, 2014","Atlanta, GA",Boston Crusaders,34.800,9,26.150,9,25.700,9,86.650,9,86.650,9
"July 26, 2014","Atlanta, GA",Blue Stars,34.600,10,26.200,8,25.350,11,86.150,10,86.150,10
"July 26, 2014","Atlanta, GA",Madison Scouts,33.900,11,25.500,11,25.550,10,84.950,11,84.950,11
"July 26, 2014","Atlanta, GA",Crossmen,33.400,12,24.950,12,24.700,12,83.050,12,83.050,12
"July 26, 2014","Atlanta, GA",Troopers,32.800,13,24.250,14,24.625,13,81.675,13,81.675,13
"July 26, 2014","Atlanta, GA",Colts,32.600,14,24.550,13,23.775,15,80.925,14,80.925,14
"July 26, 2014","Atlanta, GA",Spirit of Atlanta,31.850,16,23.650,15,24.200,14,79.700,15,79.700,15
"July 26, 2014","Atlanta, GA",The Academy,32.300,15,23.150,16,23.550,17,79.000,16,79.000,16
"July 26, 2014","Atlanta, GA",Oregon Crusaders,31.300,17,22.850,17,23.675,16,77.825,17,77.825,17
"July 26, 2014","Atlanta, GA",Pacific Crest,30.150,18,22.800,18,23.175,18,76.125,18,76.125,18
"July 26, 2014","Atlanta, GA",Mandarins,30.150,18,22.050,19,23.025,19,75.225,19,75.225,19
"July 26, 2014","Atlanta, GA",Jersey Surf,28.500,21,21.750,20,21.925,20,72.175,20,72.175,20
"July 26, 2014","Atlanta, GA",Seattle Cascades,28.550,20,20.550,21,21.575,21,70.675,21,70.675,21
"July 26, 2014","Atlanta, GA",Pioneer,27.000,22,20.000,22,20.650,22,67.650,22,67.650,22
"July 25, 2014","Huntsville, AL",Blue Knights,35.200,1,26.050,1,26.250,1,87.500,1,87.500,1
"July 25, 2014","Huntsville, AL",Blue Stars,34.200,2,26.050,1,25.650,3,85.900,2,85.900,2
"July 25, 2014","Huntsville, AL",Madison Scouts,34.200,2,25.700,3,25.950,2,85.850,3,85.850,3
"July 25, 2014","Huntsville, AL",Crossmen,33.000,4,24.800,4,24.700,5,82.500,4,82.500,4
"July 25, 2014","Huntsville, AL",Troopers,32.500,5,24.000,6,24.750,4,81.250,5,81.250,5
"July 25, 2014","Huntsville, AL",Colts,32.400,6,24.300,5,23.300,7,80.000,6,80.000,6
"July 25, 2014","Huntsville, AL",Spirit of Atlanta,31.600,7,23.300,7,24.000,6,78.900,7,78.900,7
